cd_curso,Nome_Do_Curso,Centro_de_Ensino,cd_grupo,nm_grupo,cd_subgrupo,nm_subgrupo,cd_disciplina,nm_disciplina,ordem_pergunta,cd_pergunta,nm_pergunta,ordem_opcoes,opcao,respostas,total_do_curso
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,5.0,1841.0,2.5 - Limpeza e manutenção nas salas e no departamento do seu curso,8182.0,Ruim,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,5.0,1841.0,2.5 - Limpeza e manutenção nas salas e no departamento do seu curso,8183.0,Péssimo,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,5.0,1841.0,2.5 - Limpeza e manutenção nas salas e no departamento do seu curso,8184.0,Não se aplica,1.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,5.0,1841.0,2.5 - Limpeza e manutenção nas salas e no departamento do seu curso,8185.0,Não sei informar,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,6.0,1842.0,2.6 - Espaços de convivência e de alimentação próximas ao bloco onde estuda,8186.0,Bom,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,6.0,1842.0,2.6 - Espaços de convivência e de alimentação próximas ao bloco onde estuda,8187.0,Regular,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,6.0,1842.0,2.6 - Espaços de convivência e de alimentação próximas ao bloco onde estuda,8188.0,Ruim,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,6.0,1842.0,2.6 - Espaços de convivência e de alimentação próximas ao bloco onde estuda,8189.0,Péssimo,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,6.0,1842.0,2.6 - Espaços de convivência e de alimentação próximas ao bloco onde estuda,8190.0,Não se aplica,1.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,6.0,1842.0,2.6 - Espaços de convivência e de alimentação próximas ao bloco onde estuda,8191.0,Não sei informar,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,7.0,1843.0,2.7 - Acessibilidade física e instalações sanitárias para pessoas com deficiência e/ou mobilidade reduzida no bloco onde estuda,8192.0,Bom,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,7.0,1843.0,2.7 - Acessibilidade física e instalações sanitárias para pessoas com deficiência e/ou mobilidade reduzida no bloco onde estuda,8193.0,Regular,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,7.0,1843.0,2.7 - Acessibilidade física e instalações sanitárias para pessoas com deficiência e/ou mobilidade reduzida no bloco onde estuda,8194.0,Ruim,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,7.0,1843.0,2.7 - Acessibilidade física e instalações sanitárias para pessoas com deficiência e/ou mobilidade reduzida no bloco onde estuda,8195.0,Péssimo,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,7.0,1843.0,2.7 - Acessibilidade física e instalações sanitárias para pessoas com deficiência e/ou mobilidade reduzida no bloco onde estuda,8196.0,Não se aplica,1.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,7.0,1843.0,2.7 - Acessibilidade física e instalações sanitárias para pessoas com deficiência e/ou mobilidade reduzida no bloco onde estuda,8197.0,Não sei informar,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,8.0,1844.0,"2.8 - Acessibilidade pedagógica, atitudinal e das comunicações para pessoas com deficiência",8198.0,Bom,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,8.0,1844.0,"2.8 - Acessibilidade pedagógica, atitudinal e das comunicações para pessoas com deficiência",8199.0,Regular,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,8.0,1844.0,"2.8 - Acessibilidade pedagógica, atitudinal e das comunicações para pessoas com deficiência",8200.0,Ruim,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,8.0,1844.0,"2.8 - Acessibilidade pedagógica, atitudinal e das comunicações para pessoas com deficiência",8201.0,Péssimo,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,8.0,1844.0,"2.8 - Acessibilidade pedagógica, atitudinal e das comunicações para pessoas com deficiência",8202.0,Não se aplica,1.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,8.0,1844.0,"2.8 - Acessibilidade pedagógica, atitudinal e das comunicações para pessoas com deficiência",8203.0,Não sei informar,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,9.0,1845.0,2.9 - Acesso à rede wi-fi da UEM nas dependências da Universidade,8204.0,Bom,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,9.0,1845.0,2.9 - Acesso à rede wi-fi da UEM nas dependências da Universidade,8205.0,Regular,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,9.0,1845.0,2.9 - Acesso à rede wi-fi da UEM nas dependências da Universidade,8206.0,Ruim,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,9.0,1845.0,2.9 - Acesso à rede wi-fi da UEM nas dependências da Universidade,8207.0,Péssimo,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,9.0,1845.0,2.9 - Acesso à rede wi-fi da UEM nas dependências da Universidade,8208.0,Não se aplica,1.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,9.0,1845.0,2.9 - Acesso à rede wi-fi da UEM nas dependências da Universidade,8209.0,Não sei informar,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,10.0,1846.0,2.10 - Acesso às informações na página da UEM – www.uem.br,8210.0,Bom,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,10.0,1846.0,2.10 - Acesso às informações na página da UEM – www.uem.br,8211.0,Regular,1.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,10.0,1846.0,2.10 - Acesso às informações na página da UEM – www.uem.br,8212.0,Ruim,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,10.0,1846.0,2.10 - Acesso às informações na página da UEM – www.uem.br,8213.0,Péssimo,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,10.0,1846.0,2.10 - Acesso às informações na página da UEM – www.uem.br,8214.0,Não se aplica,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,10.0,1846.0,2.10 - Acesso às informações na página da UEM – www.uem.br,8215.0,Não sei informar,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,11.0,1847.0,2.11 - Disponibilidade e estrutura de auditórios para o atendimento às demandas do curso,8216.0,Bom,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,11.0,1847.0,2.11 - Disponibilidade e estrutura de auditórios para o atendimento às demandas do curso,8217.0,Regular,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,11.0,1847.0,2.11 - Disponibilidade e estrutura de auditórios para o atendimento às demandas do curso,8218.0,Ruim,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,11.0,1847.0,2.11 - Disponibilidade e estrutura de auditórios para o atendimento às demandas do curso,8219.0,Péssimo,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,11.0,1847.0,2.11 - Disponibilidade e estrutura de auditórios para o atendimento às demandas do curso,8220.0,Não se aplica,1.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,238.0,2. Avaliação discente sobre a infraestrutura,0.0,-,11.0,1847.0,2.11 - Disponibilidade e estrutura de auditórios para o atendimento às demandas do curso,8221.0,Não sei informar,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,1.0,1850.0,3.1 - Oportunidade para participar de Programa de Monitoria como monitor de disciplinas,8222.0,Bom,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,1.0,1850.0,3.1 - Oportunidade para participar de Programa de Monitoria como monitor de disciplinas,8223.0,Regular,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,1.0,1850.0,3.1 - Oportunidade para participar de Programa de Monitoria como monitor de disciplinas,8224.0,Ruim,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,1.0,1850.0,3.1 - Oportunidade para participar de Programa de Monitoria como monitor de disciplinas,8225.0,Péssimo,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,1.0,1850.0,3.1 - Oportunidade para participar de Programa de Monitoria como monitor de disciplinas,8226.0,Não se aplica,1.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,1.0,1850.0,3.1 - Oportunidade para participar de Programa de Monitoria como monitor de disciplinas,8227.0,Não sei informar,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,2.0,1851.0,3.2 - Oportunidade para participar de Projeto de Iniciação Científica (PIC ou PIBIC),8228.0,Bom,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,2.0,1851.0,3.2 - Oportunidade para participar de Projeto de Iniciação Científica (PIC ou PIBIC),8229.0,Regular,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,2.0,1851.0,3.2 - Oportunidade para participar de Projeto de Iniciação Científica (PIC ou PIBIC),8230.0,Ruim,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,2.0,1851.0,3.2 - Oportunidade para participar de Projeto de Iniciação Científica (PIC ou PIBIC),8231.0,Péssimo,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,2.0,1851.0,3.2 - Oportunidade para participar de Projeto de Iniciação Científica (PIC ou PIBIC),8232.0,Não se aplica,1.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,2.0,1851.0,3.2 - Oportunidade para participar de Projeto de Iniciação Científica (PIC ou PIBIC),8233.0,Não sei informar,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,3.0,1852.0,"3.3 - Oportunidade para participar de Projetos de Pesquisa, de Ensino e de Extensão",8234.0,Bom,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,3.0,1852.0,"3.3 - Oportunidade para participar de Projetos de Pesquisa, de Ensino e de Extensão",8235.0,Regular,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,3.0,1852.0,"3.3 - Oportunidade para participar de Projetos de Pesquisa, de Ensino e de Extensão",8236.0,Ruim,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,3.0,1852.0,"3.3 - Oportunidade para participar de Projetos de Pesquisa, de Ensino e de Extensão",8237.0,Péssimo,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,3.0,1852.0,"3.3 - Oportunidade para participar de Projetos de Pesquisa, de Ensino e de Extensão",8238.0,Não se aplica,1.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,3.0,1852.0,"3.3 - Oportunidade para participar de Projetos de Pesquisa, de Ensino e de Extensão",8239.0,Não sei informar,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,4.0,1853.0,3.4 - Oportunidade para participar de Programa de Preceptoria como preceptor,8240.0,Bom,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,4.0,1853.0,3.4 - Oportunidade para participar de Programa de Preceptoria como preceptor,8241.0,Regular,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,4.0,1853.0,3.4 - Oportunidade para participar de Programa de Preceptoria como preceptor,8242.0,Ruim,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,4.0,1853.0,3.4 - Oportunidade para participar de Programa de Preceptoria como preceptor,8243.0,Péssimo,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,4.0,1853.0,3.4 - Oportunidade para participar de Programa de Preceptoria como preceptor,8244.0,Não se aplica,1.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,4.0,1853.0,3.4 - Oportunidade para participar de Programa de Preceptoria como preceptor,8245.0,Não sei informar,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,5.0,1854.0,3.5 - Oportunidade para participar de Programa de Bolsa Permanência,8246.0,Bom,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,5.0,1854.0,3.5 - Oportunidade para participar de Programa de Bolsa Permanência,8247.0,Regular,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,5.0,1854.0,3.5 - Oportunidade para participar de Programa de Bolsa Permanência,8248.0,Ruim,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,5.0,1854.0,3.5 - Oportunidade para participar de Programa de Bolsa Permanência,8249.0,Péssimo,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,5.0,1854.0,3.5 - Oportunidade para participar de Programa de Bolsa Permanência,8250.0,Não se aplica,1.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,5.0,1854.0,3.5 - Oportunidade para participar de Programa de Bolsa Permanência,8251.0,Não sei informar,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,6.0,1855.0,3.6 - Oportunidade para participar do Programa de Educação Tutotial (PET),8252.0,Bom,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,6.0,1855.0,3.6 - Oportunidade para participar do Programa de Educação Tutotial (PET),8253.0,Regular,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,6.0,1855.0,3.6 - Oportunidade para participar do Programa de Educação Tutotial (PET),8254.0,Ruim,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,6.0,1855.0,3.6 - Oportunidade para participar do Programa de Educação Tutotial (PET),8255.0,Péssimo,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,6.0,1855.0,3.6 - Oportunidade para participar do Programa de Educação Tutotial (PET),8256.0,Não se aplica,1.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,6.0,1855.0,3.6 - Oportunidade para participar do Programa de Educação Tutotial (PET),8257.0,Não sei informar,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,7.0,1856.0,3.7 - Oportunidade para participar do Programa Institucional de Bolsa à Iniciação à Docência (PIBID),8258.0,Bom,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,7.0,1856.0,3.7 - Oportunidade para participar do Programa Institucional de Bolsa à Iniciação à Docência (PIBID),8259.0,Regular,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,7.0,1856.0,3.7 - Oportunidade para participar do Programa Institucional de Bolsa à Iniciação à Docência (PIBID),8260.0,Ruim,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,7.0,1856.0,3.7 - Oportunidade para participar do Programa Institucional de Bolsa à Iniciação à Docência (PIBID),8261.0,Péssimo,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,7.0,1856.0,3.7 - Oportunidade para participar do Programa Institucional de Bolsa à Iniciação à Docência (PIBID),8262.0,Não se aplica,1.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,7.0,1856.0,3.7 - Oportunidade para participar do Programa Institucional de Bolsa à Iniciação à Docência (PIBID),8263.0,Não sei informar,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,8.0,1857.0,3.8 - Oportunidade para participar do Programa Institucional de Bolsa de Iniciação em Desenvolvimento Tecnológico e Inovação (PIBITI),8264.0,Bom,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,8.0,1857.0,3.8 - Oportunidade para participar do Programa Institucional de Bolsa de Iniciação em Desenvolvimento Tecnológico e Inovação (PIBITI),8265.0,Regular,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,8.0,1857.0,3.8 - Oportunidade para participar do Programa Institucional de Bolsa de Iniciação em Desenvolvimento Tecnológico e Inovação (PIBITI),8266.0,Ruim,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,8.0,1857.0,3.8 - Oportunidade para participar do Programa Institucional de Bolsa de Iniciação em Desenvolvimento Tecnológico e Inovação (PIBITI),8267.0,Péssimo,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,8.0,1857.0,3.8 - Oportunidade para participar do Programa Institucional de Bolsa de Iniciação em Desenvolvimento Tecnológico e Inovação (PIBITI),8268.0,Não se aplica,1.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,8.0,1857.0,3.8 - Oportunidade para participar do Programa Institucional de Bolsa de Iniciação em Desenvolvimento Tecnológico e Inovação (PIBITI),8269.0,Não sei informar,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,9.0,1858.0,"3.9 - Oportunidade para participar de eventos científicos, artísticos e culturais.",8270.0,Bom,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,9.0,1858.0,"3.9 - Oportunidade para participar de eventos científicos, artísticos e culturais.",8271.0,Regular,1.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,9.0,1858.0,"3.9 - Oportunidade para participar de eventos científicos, artísticos e culturais.",8272.0,Ruim,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,9.0,1858.0,"3.9 - Oportunidade para participar de eventos científicos, artísticos e culturais.",8273.0,Péssimo,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,9.0,1858.0,"3.9 - Oportunidade para participar de eventos científicos, artísticos e culturais.",8274.0,Não se aplica,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,239.0,3. Avaliação discente sobre a oportunidade para a participação em projetos e programas,0.0,-,9.0,1858.0,"3.9 - Oportunidade para participar de eventos científicos, artísticos e culturais.",8275.0,Não sei informar,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,1.0,1860.0,4.1 - Atendimento oferecido pelo coordenador do curso.,8276.0,Bom,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,1.0,1860.0,4.1 - Atendimento oferecido pelo coordenador do curso.,8277.0,Regular,1.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,1.0,1860.0,4.1 - Atendimento oferecido pelo coordenador do curso.,8278.0,Ruim,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,1.0,1860.0,4.1 - Atendimento oferecido pelo coordenador do curso.,8279.0,Péssimo,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,1.0,1860.0,4.1 - Atendimento oferecido pelo coordenador do curso.,8280.0,Não sei informar,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,2.0,1861.0,4.2 - Atendimento médico.,8281.0,Bom,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,2.0,1861.0,4.2 - Atendimento médico.,8282.0,Regular,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,2.0,1861.0,4.2 - Atendimento médico.,8283.0,Ruim,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,2.0,1861.0,4.2 - Atendimento médico.,8284.0,Péssimo,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,2.0,1861.0,4.2 - Atendimento médico.,8285.0,Não sei informar,1.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,3.0,1862.0,4.3 - Atendimento psicológico.,8286.0,Bom,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,3.0,1862.0,4.3 - Atendimento psicológico.,8287.0,Regular,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,3.0,1862.0,4.3 - Atendimento psicológico.,8288.0,Ruim,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,3.0,1862.0,4.3 - Atendimento psicológico.,8289.0,Péssimo,0.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,3.0,1862.0,4.3 - Atendimento psicológico.,8290.0,Não sei informar,1.0,1.0
77,Administração Pública,EAD,68.0,Avaliação discente geral,240.0,4. Avaliação discente sobre as políticas de atendimento aos alunos,0.0,-,4.0,1863.0,4.4 - Atendimento aos alunos com necessidades educacionais especiais.,8291.0,Bom,0.0,1.0
